region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_Min
Bourgogne-Franche-Comté,2011/04/19,19.5,16.0,7.5,52.0,10.0,6.5,828.5
Bourgogne-Franche-Comté,2011/04/20,20.5,16.0,7.0,59.5,10.0,8.5,832.5
Bourgogne-Franche-Comté,2011/04/21,20.0,16.5,9.5,58.5,9.875,23.5,835.0
Bourgogne-Franche-Comté,2011/04/22,20.5,18.0,7.5,56.0,9.9375,8.0,838.0
Bourgogne-Franche-Comté,2011/04/23,21.0,18.0,8.5,64.5,9.75,33.5,842.0
Bourgogne-Franche-Comté,2011/04/24,18.5,14.0,9.0,88.0,7.5625,43.0,844.5
Bourgogne-Franche-Comté,2011/04/25,20.5,18.0,20.5,61.5,8.875,23.5,847.5
Bourgogne-Franche-Comté,2011/04/26,17.5,15.5,25.5,52.5,10.0,3.5,851.0
Bourgogne-Franche-Comté,2011/04/27,16.5,15.5,16.0,74.0,9.75,33.5,854.0
Bourgogne-Franche-Comté,2011/04/28,15.0,12.5,12.0,74.5,7.1875,58.0,857.5
Bourgogne-Franche-Comté,2011/04/29,17.0,13.5,4.5,78.0,7.125,53.5,860.0
Bourgogne-Franche-Comté,2011/04/30,18.0,16.0,10.0,69.5,7.9375,15.0,863.0
Bourgogne-Franche-Comté,2011/05/01,19.5,16.5,8.0,63.0,9.9375,8.5,866.0
Bourgogne-Franche-Comté,2011/05/02,20.0,18.0,9.0,65.5,8.6875,22.5,869.0
Bourgogne-Franche-Comté,2011/05/03,16.0,13.5,15.5,69.5,8.3125,36.5,871.5
Bourgogne-Franche-Comté,2011/05/04,15.5,12.0,13.5,51.0,10.0,0.5,875.0
Bourgogne-Franche-Comté,2011/05/05,18.5,14.0,8.0,50.5,10.0,4.5,878.0
Bourgogne-Franche-Comté,2011/05/06,22.0,18.0,15.5,51.5,10.0,4.5,880.0
Bourgogne-Franche-Comté,2011/05/07,22.5,19.5,17.5,49.5,10.0,12.0,884.0
Bourgogne-Franche-Comté,2011/05/08,23.5,20.0,11.5,53.5,10.0,25.0,886.0
Bourgogne-Franche-Comté,2011/05/09,22.5,21.0,10.0,74.5,9.3125,15.5,888.5
Bourgogne-Franche-Comté,2011/05/10,23.0,20.0,11.0,84.5,6.625,39.0,892.0
Bourgogne-Franche-Comté,2011/05/11,24.0,20.5,5.5,83.0,8.1875,26.0,894.5
Bourgogne-Franche-Comté,2011/05/12,18.5,16.0,12.0,91.5,6.4375,34.5,897.0
Bourgogne-Franche-Comté,2011/05/13,18.5,15.0,10.5,75.0,6.625,32.5,899.0
Bourgogne-Franche-Comté,2011/05/14,16.5,10.5,17.5,97.0,7.0,39.0,902.5
Bourgogne-Franche-Comté,2011/05/15,12.5,10.5,14.0,85.0,6.25,47.5,905.0
Bourgogne-Franche-Comté,2011/05/16,15.5,13.0,9.5,78.0,5.625,59.0,907.0
Bourgogne-Franche-Comté,2011/05/17,18.5,17.0,7.0,84.0,5.5625,53.5,909.0
Bourgogne-Franche-Comté,2011/05/18,21.0,19.0,4.5,75.5,8.0,6.0,912.0
Bourgogne-Franche-Comté,2011/05/19,20.5,18.0,8.5,82.5,6.8125,42.5,914.5
Bourgogne-Franche-Comté,2011/05/20,22.0,19.5,7.5,81.5,7.5,25.5,917.0
Bourgogne-Franche-Comté,2011/05/21,21.5,18.5,11.0,80.5,7.0,41.5,919.0
Bourgogne-Franche-Comté,2011/05/22,21.5,19.5,15.0,87.0,8.375,32.5,921.0
Bourgogne-Franche-Comté,2011/05/23,21.0,18.0,7.5,76.5,5.875,41.5,923.5
Bourgogne-Franche-Comté,2011/05/24,21.0,18.5,14.5,83.5,6.875,25.0,925.5
Bourgogne-Franche-Comté,2011/05/25,21.0,15.5,10.0,72.5,8.375,12.0,928.0
Bourgogne-Franche-Comté,2011/05/26,20.5,18.5,21.0,80.5,7.5625,33.0,929.5
Bourgogne-Franche-Comté,2011/05/27,14.0,13.0,16.0,84.0,7.4375,49.5,931.5
Bourgogne-Franche-Comté,2011/05/28,17.5,14.0,6.5,74.0,5.5,37.0,933.5
Bourgogne-Franche-Comté,2011/05/29,19.5,17.0,14.0,75.5,8.1875,63.5,935.0
Bourgogne-Franche-Comté,2011/05/30,18.5,16.5,13.5,77.5,8.625,65.0,937.0
Bourgogne-Franche-Comté,2011/05/31,16.0,10.5,20.0,98.0,7.9375,77.0,938.5
Bourgogne-Franche-Comté,2011/06/01,14.0,10.0,29.0,85.5,8.0,68.5,940.0
Bourgogne-Franche-Comté,2011/06/02,17.5,14.5,18.5,80.0,10.0,51.5,941.5
Bourgogne-Franche-Comté,2011/06/03,21.0,18.0,12.5,80.0,8.5,24.5,943.0
Bourgogne-Franche-Comté,2011/06/04,22.5,20.5,7.0,91.0,5.5,60.5,944.0
Bourgogne-Franche-Comté,2011/06/05,22.0,19.5,9.0,80.0,6.1875,38.5,945.5
Bourgogne-Franche-Comté,2011/06/06,20.0,15.0,13.0,92.5,8.25,54.0,947.0
Bourgogne-Franche-Comté,2011/06/07,21.0,20.0,6.0,78.5,7.0,33.5,948.5
Bourgogne-Franche-Comté,2011/06/08,15.0,12.0,6.0,96.0,6.3125,93.0,949.5
Bourgogne-Franche-Comté,2011/06/09,16.5,14.5,7.0,80.5,7.3125,38.0,950.0
Bourgogne-Franche-Comté,2011/06/10,17.0,15.5,13.0,80.0,7.75,38.5,951.5
Bourgogne-Franche-Comté,2011/06/11,16.0,12.0,11.5,92.5,4.75,59.0,952.0
Bourgogne-Franche-Comté,2011/06/12,19.0,16.5,4.0,73.5,7.0,29.0,953.0
Bourgogne-Franche-Comté,2011/06/13,20.5,18.5,5.5,83.5,6.1875,54.0,953.5
Bourgogne-Franche-Comté,2011/06/14,20.5,18.0,9.0,91.5,6.1875,55.0,954.0
Bourgogne-Franche-Comté,2011/06/15,22.5,19.5,8.0,84.5,4.0625,62.0,954.5
Bourgogne-Franche-Comté,2011/06/16,21.0,15.0,18.0,96.5,4.5,69.5,955.0
Bourgogne-Franche-Comté,2011/06/17,20.5,18.0,13.5,86.5,5.8125,68.5,955.5
Bourgogne-Franche-Comté,2011/06/18,15.5,14.0,22.5,83.5,9.0,47.5,956.0
Bourgogne-Franche-Comté,2011/06/19,16.5,12.5,19.5,80.0,8.9375,57.0,956.0
Bourgogne-Franche-Comté,2011/06/20,19.5,16.5,15.0,96.5,4.75,70.5,956.5
Bourgogne-Franche-Comté,2011/06/21,25.0,21.5,15.5,78.5,6.125,56.0,956.5
Bourgogne-Franche-Comté,2011/06/22,20.5,15.5,23.0,97.0,5.875,61.5,956.5
Bourgogne-Franche-Comté,2011/06/23,18.0,16.0,16.0,78.5,6.3125,54.0,956.5
Bourgogne-Franche-Comté,2011/06/24,17.5,16.0,11.0,74.5,7.25,39.5,956.0
Bourgogne-Franche-Comté,2011/06/25,21.5,18.5,6.0,71.0,8.25,19.0,955.5
Bourgogne-Franche-Comté,2011/06/26,26.0,21.5,9.0,75.5,9.0,2.5,955.0
Bourgogne-Franche-Comté,2011/06/27,22.5,20.0,11.5,72.0,8.375,55.5,955.0
Bourgogne-Franche-Comté,2011/06/28,30.0,25.0,8.0,73.0,10.0,4.5,954.5
Bourgogne-Franche-Comté,2011/06/29,20.0,17.0,12.0,96.5,6.0,71.0,954.0
Bourgogne-Franche-Comté,2011/06/30,18.5,16.0,11.0,68.0,7.625,38.5,953.5
Bourgogne-Franche-Comté,2011/07/01,18.5,16.5,14.0,70.0,7.3125,22.5,952.5
Bourgogne-Franche-Comté,2011/07/02,18.5,15.5,13.5,68.5,8.25,21.0,951.5
Bourgogne-Franche-Comté,2011/07/03,20.0,16.0,11.0,68.0,7.5,0.0,950.5
Bourgogne-Franche-Comté,2011/07/04,22.5,19.5,5.5,73.0,9.0,11.5,950.0
Bourgogne-Franche-Comté,2011/07/05,26.5,22.5,6.0,69.0,9.5,6.5,948.5
Bourgogne-Franche-Comté,2011/07/06,21.0,18.5,16.5,84.5,5.75,38.0,947.5
Bourgogne-Franche-Comté,2011/07/07,21.0,15.5,11.0,97.5,5.5,66.0,946.5
Bourgogne-Franche-Comté,2011/07/08,20.5,17.0,11.0,72.0,7.625,40.5,945.0
Bourgogne-Franche-Comté,2011/07/09,20.5,17.5,13.0,83.0,9.25,33.5,943.5
Bourgogne-Franche-Comté,2011/07/10,21.0,19.0,15.0,85.0,7.25,46.0,942.0
Bourgogne-Franche-Comté,2011/07/11,24.0,20.5,9.5,77.5,5.5,32.0,940.5
Bourgogne-Franche-Comté,2011/07/12,27.0,23.5,13.0,76.5,8.3125,24.5,939.0
Bourgogne-Franche-Comté,2011/07/13,18.5,15.0,14.5,98.5,6.0625,94.0,937.5
Bourgogne-Franche-Comté,2011/07/14,17.5,14.5,11.0,82.0,5.625,54.0,935.5
Bourgogne-Franche-Comté,2011/07/15,21.0,17.5,4.5,70.0,7.875,21.5,934.0
Bourgogne-Franche-Comté,2011/07/16,22.5,19.5,18.0,68.0,10.0,44.0,932.0
Bourgogne-Franche-Comté,2011/07/17,17.0,12.0,24.0,94.5,8.9375,67.5,930.5
Bourgogne-Franche-Comté,2011/07/18,16.5,14.0,21.0,84.0,8.8125,65.0,928.5
Bourgogne-Franche-Comté,2011/07/19,15.5,13.0,23.0,92.5,7.4375,66.5,926.5
Bourgogne-Franche-Comté,2011/07/20,17.5,14.5,14.0,88.5,6.5625,69.0,924.5
Bourgogne-Franche-Comté,2011/07/21,17.5,15.0,14.0,92.0,5.9375,70.0,922.0
Bourgogne-Franche-Comté,2011/07/22,19.5,15.5,8.5,92.5,6.8125,72.5,920.0
Bourgogne-Franche-Comté,2011/07/23,17.0,13.5,8.0,89.5,4.9375,83.0,918.0
Bourgogne-Franche-Comté,2011/07/24,15.5,13.5,14.0,78.0,5.25,62.5,916.0
Bourgogne-Franche-Comté,2011/07/25,18.5,15.5,8.0,83.0,7.0,45.5,913.0
Bourgogne-Franche-Comté,2011/07/26,20.5,17.5,7.0,86.5,6.9375,59.0,911.0
Bourgogne-Franche-Comté,2011/07/27,20.5,18.5,8.0,80.5,8.3125,44.0,908.0
Bourgogne-Franche-Comté,2011/07/28,19.5,17.0,8.5,86.5,7.5625,47.0,906.0
Bourgogne-Franche-Comté,2011/07/29,20.5,18.0,13.0,82.0,5.6875,50.5,904.0
Bourgogne-Franche-Comté,2011/07/30,19.5,17.0,14.0,80.5,5.75,53.5,901.0
Bourgogne-Franche-Comté,2011/07/31,19.0,16.0,11.0,74.0,7.0,32.0,898.0
Bourgogne-Franche-Comté,2011/08/01,22.0,17.5,7.5,75.5,7.375,9.5,896.0
Bourgogne-Franche-Comté,2011/08/02,27.0,22.0,7.0,73.5,7.875,11.0,893.0
Bourgogne-Franche-Comté,2011/08/03,23.0,21.0,19.5,77.0,7.8125,56.0,890.5
Bourgogne-Franche-Comté,2011/08/04,23.5,19.5,11.0,92.0,6.8125,62.0,888.0
Bourgogne-Franche-Comté,2011/08/05,23.5,21.5,7.0,84.0,6.75,62.5,885.0
Bourgogne-Franche-Comté,2011/08/06,23.0,21.0,16.0,87.5,6.75,53.5,883.0
Bourgogne-Franche-Comté,2011/08/07,18.0,16.0,12.5,92.0,7.4375,59.0,879.5
Bourgogne-Franche-Comté,2011/08/08,18.0,15.5,25.5,81.0,8.25,39.0,877.0
Bourgogne-Franche-Comté,2011/08/09,17.5,14.5,15.5,82.5,6.625,50.0,874.0
Bourgogne-Franche-Comté,2011/08/10,18.5,15.5,6.5,72.5,6.5,33.0,871.5
Bourgogne-Franche-Comté,2011/08/11,22.5,18.5,9.5,65.5,10.0,22.5,868.0
Bourgogne-Franche-Comté,2011/08/12,22.0,20.0,16.0,74.5,7.6875,33.0,865.0
Bourgogne-Franche-Comté,2011/08/13,24.0,20.5,10.5,78.0,6.375,50.0,862.5
Bourgogne-Franche-Comté,2011/08/14,22.5,20.0,19.5,87.0,4.4375,44.0,859.0
Bourgogne-Franche-Comté,2011/08/15,21.5,18.5,9.0,93.5,5.5,68.5,856.0
Bourgogne-Franche-Comté,2011/08/16,23.0,20.5,6.0,77.5,8.375,13.5,854.0
Bourgogne-Franche-Comté,2011/08/17,26.5,22.0,3.5,75.5,9.5,5.0,850.0
Bourgogne-Franche-Comté,2011/08/18,27.5,23.5,11.5,73.5,9.875,18.0,847.0
Bourgogne-Franche-Comté,2011/08/19,25.5,22.5,11.5,84.0,7.9375,38.0,844.5
Bourgogne-Franche-Comté,2011/08/20,28.0,24.0,5.0,77.5,8.0,6.0,841.5
Bourgogne-Franche-Comté,2011/08/21,28.0,24.5,9.0,65.0,10.0,16.5,838.0
Bourgogne-Franche-Comté,2011/08/22,30.0,26.5,9.0,66.0,10.0,13.5,835.0
Bourgogne-Franche-Comté,2011/08/23,28.0,24.0,12.0,66.5,9.875,12.0,831.5
Bourgogne-Franche-Comté,2011/08/24,25.5,23.5,11.5,80.5,6.3125,45.5,828.0
Bourgogne-Franche-Comté,2011/08/25,24.5,21.5,8.5,78.5,8.4375,34.5,825.5
Bourgogne-Franche-Comté,2011/08/26,21.0,15.5,18.0,94.5,8.5625,48.0,822.5
Bourgogne-Franche-Comté,2011/08/27,16.5,13.5,22.5,84.5,9.0,38.0,819.0
Bourgogne-Franche-Comté,2011/08/28,19.0,16.5,9.5,73.5,5.75,17.5,816.0
Bourgogne-Franche-Comté,2011/08/29,18.5,16.5,7.5,73.5,6.125,31.0,812.5
Bourgogne-Franche-Comté,2011/08/30,19.5,16.0,6.0,73.5,8.0,11.5,809.0
Bourgogne-Franche-Comté,2011/08/31,21.0,17.5,9.0,78.5,5.75,25.0,806.0
Bourgogne-Franche-Comté,2011/09/01,24.5,20.0,7.0,79.0,8.8125,36.5,803.0
Bourgogne-Franche-Comté,2011/09/02,25.5,21.0,9.0,77.0,9.375,17.0,799.5
Bourgogne-Franche-Comté,2011/09/03,26.0,22.5,8.0,75.5,7.4375,25.0,796.0
Bourgogne-Franche-Comté,2011/09/04,19.5,18.5,5.0,96.0,4.0625,85.0,793.0
Bourgogne-Franche-Comté,2011/09/05,17.5,15.5,17.5,79.0,7.625,44.5,789.5
Bourgogne-Franche-Comté,2011/09/06,19.5,16.0,17.5,72.5,7.5,9.0,786.0
Bourgogne-Franche-Comté,2011/09/07,17.5,14.0,21.5,93.5,8.0625,64.0,783.0
Bourgogne-Franche-Comté,2011/09/08,19.0,15.5,19.0,81.0,6.0,63.5,780.0
Bourgogne-Franche-Comté,2011/09/09,23.5,20.0,7.5,92.0,4.875,56.0,776.0
Bourgogne-Franche-Comté,2011/09/10,26.0,22.5,16.5,77.5,6.625,32.5,773.0
Bourgogne-Franche-Comté,2011/09/11,23.0,19.5,19.5,92.0,6.0625,59.0,770.0
Bourgogne-Franche-Comté,2011/09/12,21.0,16.5,16.0,81.5,6.5,50.0,766.5
Bourgogne-Franche-Comté,2011/09/13,22.0,19.0,13.5,89.0,5.8125,71.0,763.0
Bourgogne-Franche-Comté,2011/09/14,18.5,14.5,7.5,84.0,6.25,39.5,760.0
Bourgogne-Franche-Comté,2011/09/15,19.0,14.0,7.0,78.0,7.375,19.5,756.5
Bourgogne-Franche-Comté,2011/09/16,23.0,18.0,8.5,75.5,7.0625,40.0,753.0
Bourgogne-Franche-Comté,2011/09/17,18.5,14.5,16.5,90.5,7.25,61.0,750.0
Bourgogne-Franche-Comté,2011/09/18,13.5,10.5,16.5,85.5,8.8125,48.0,747.0
Bourgogne-Franche-Comté,2011/09/19,14.0,11.5,18.0,89.5,5.25,65.0,743.0
Bourgogne-Franche-Comté,2011/09/20,17.0,14.5,11.5,75.0,6.375,9.0,739.5
Bourgogne-Franche-Comté,2011/09/21,19.0,15.5,3.0,73.5,9.0,7.0,736.0
Bourgogne-Franche-Comté,2011/09/22,19.0,15.5,5.5,77.0,6.75,29.0,732.0
Bourgogne-Franche-Comté,2011/09/23,18.5,14.5,7.5,83.0,5.125,29.5,729.0
Bourgogne-Franche-Comté,2011/09/24,21.0,16.5,9.0,79.0,6.375,14.0,726.0
Bourgogne-Franche-Comté,2011/09/25,22.5,19.0,5.5,85.5,6.1875,29.5,722.0
Bourgogne-Franche-Comté,2011/09/26,23.0,19.5,6.0,77.5,7.4375,7.0,719.0
Bourgogne-Franche-Comté,2011/09/27,22.5,18.5,14.0,76.0,8.0,9.0,716.0
Bourgogne-Franche-Comté,2011/09/28,21.5,18.0,7.5,76.5,8.5,0.5,712.0
Bourgogne-Franche-Comté,2011/09/29,22.5,19.0,4.0,76.0,9.0,8.5,709.0
Bourgogne-Franche-Comté,2011/09/30,22.5,18.0,4.0,73.0,9.0,4.5,705.5
Bourgogne-Franche-Comté,2011/10/01,22.0,18.5,4.5,74.0,9.0,4.0,702.0
Bourgogne-Franche-Comté,2011/10/02,22.0,18.5,5.0,73.5,9.0,0.0,699.0
