,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
franche-comte_2019/01/05,1,0,4,89,4.25,98,8:38:0,franche-comte,2019/01/05
ile-de-re_2019/01/05,6,2,15,87,10,36,8:46:0,ile-de-re,2019/01/05
ile-de-france_2019/01/05,6,3,10,83,10,79,8:26:0,ile-de-france,2019/01/05
languedoc-roussillon_2019/01/05,12,7,22,56,10,21,9:4:0,languedoc-roussillon,2019/01/05
limousin_2019/01/05,3,-1,12,88,5.375,35,8:49:0,limousin,2019/01/05
lorraine_2019/01/05,5,2,22,94,7.625,85,8:23:0,lorraine,2019/01/05
midi-pyrenees_2019/01/05,6,1,16,70,10,10,9:5:0,midi-pyrenees,2019/01/05
nord-pas-de-calais_2019/01/05,6,4,16,95,10,95,8:12:0,nord-pas-de-calais,2019/01/05
normandie_2019/01/05,6,4,8,87,10,71,8:22:0,normandie,2019/01/05
pays-de-la-loire_2019/01/05,6,0,8,91,8,18,8:38:0,pays-de-la-loire,2019/01/05
picardie_2019/01/05,6,1,15,91,10,91,8:15:0,picardie,2019/01/05
poitou-charentes_2019/01/05,6,2,14,87,10,36,8:46:0,poitou-charentes,2019/01/05
rh-ne-alpes_2019/01/05,4,1,21,81,10,81,8:48:0,rh-ne-alpes,2019/01/05
provence-alpes-c-te-d-azur_2019/01/05,10,6,24,57,10,30,9:6:0,provence-alpes-c-te-d-azur,2019/01/05
alsace_2019/01/06,3,2,9,93,6,100,8:29:0,alsace,2019/01/06
aquitaine_2019/01/06,5,0,10,91,8,33,8:57:0,aquitaine,2019/01/06
ardeche_2019/01/06,5,3,30,73,10,30,8:57:0,ardeche,2019/01/06
auvergne_2019/01/06,3,-1,11,89,6.375,64,8:51:0,auvergne,2019/01/06
bourgogne_2019/01/06,4,2,13,88,10,73,8:39:0,bourgogne,2019/01/06
bretagne_2019/01/06,6,3,8,93,8.375,85,8:33:0,bretagne,2019/01/06
centre_2019/01/06,5,3,6,82,8,92,8:34:0,centre,2019/01/06
champagne-ardenne_2019/01/06,5,3,14,89,9.625,97,8:23:0,champagne-ardenne,2019/01/06
corse_2019/01/06,13,10,7,64,10,11,9:16:0,corse,2019/01/06
franche-comte_2019/01/06,2,1,6,95,4.875,98,8:39:0,franche-comte,2019/01/06
ile-de-re_2019/01/06,6,2,16,88,10,48,8:47:0,ile-de-re,2019/01/06
ile-de-france_2019/01/06,5,3,6,88,9,99,8:27:0,ile-de-france,2019/01/06
languedoc-roussillon_2019/01/06,12,7,26,56,10,6,9:5:0,languedoc-roussillon,2019/01/06
limousin_2019/01/06,3,1,12,84,8.5,75,8:50:0,limousin,2019/01/06
lorraine_2019/01/06,3,1,13,94,7.375,83,8:24:0,lorraine,2019/01/06
midi-pyrenees_2019/01/06,5,0,16,92,8,26,9:6:0,midi-pyrenees,2019/01/06
nord-pas-de-calais_2019/01/06,6,4,13,87,9,97,8:14:0,nord-pas-de-calais,2019/01/06
normandie_2019/01/06,7,6,11,86,8,84,8:23:0,normandie,2019/01/06
pays-de-la-loire_2019/01/06,5,3,7,87,7.375,71,8:40:0,pays-de-la-loire,2019/01/06
picardie_2019/01/06,6,4,10,92,10,98,8:17:0,picardie,2019/01/06
poitou-charentes_2019/01/06,6,2,16,88,10,48,8:47:0,poitou-charentes,2019/01/06
rh-ne-alpes_2019/01/06,4,3,20,83,10,81,8:49:0,rh-ne-alpes,2019/01/06
provence-alpes-c-te-d-azur_2019/01/06,11,8,30,61,10,12,9:7:0,provence-alpes-c-te-d-azur,2019/01/06
alsace_2019/01/07,5,3,5,90,9.375,74,8:30:0,alsace,2019/01/07
aquitaine_2019/01/07,7,3,6,93,10,74,8:59:0,aquitaine,2019/01/07
ardeche_2019/01/07,5,2,25,75,10,23,8:59:0,ardeche,2019/01/07
auvergne_2019/01/07,3,-2,9,87,7.625,50,8:52:0,auvergne,2019/01/07
bourgogne_2019/01/07,5,1,13,88,10,63,8:40:0,bourgogne,2019/01/07
bretagne_2019/01/07,10,5,10,95,7.625,67,8:34:0,bretagne,2019/01/07
centre_2019/01/07,6,3,6,95,6.375,89,8:36:0,centre,2019/01/07
champagne-ardenne_2019/01/07,6,4,12,93,8.375,93,8:24:0,champagne-ardenne,2019/01/07
corse_2019/01/07,13,10,7,63,10,1,9:17:0,corse,2019/01/07
franche-comte_2019/01/07,3,1,8,91,6.375,76,8:40:0,franche-comte,2019/01/07
ile-de-re_2019/01/07,8,6,14,89,10,68,8:48:0,ile-de-re,2019/01/07
ile-de-france_2019/01/07,7,5,10,91,10,93,8:28:0,ile-de-france,2019/01/07
languedoc-roussillon_2019/01/07,11,6,24,60,10,7,9:6:0,languedoc-roussillon,2019/01/07
limousin_2019/01/07,4,1,9,91,7.375,75,8:51:0,limousin,2019/01/07
lorraine_2019/01/07,4,1,6,90,9,72,8:25:0,lorraine,2019/01/07
midi-pyrenees_2019/01/07,4,0,18,91,10,67,9:7:0,midi-pyrenees,2019/01/07
nord-pas-de-calais_2019/01/07,9,6,19,97,6.25,96,8:16:0,nord-pas-de-calais,2019/01/07
normandie_2019/01/07,10,7,14,92,10,90,8:25:0,normandie,2019/01/07
pays-de-la-loire_2019/01/07,10,5,9,95,5,72,8:41:0,pays-de-la-loire,2019/01/07
picardie_2019/01/07,9,5,23,97,6.25,94,8:18:0,picardie,2019/01/07
poitou-charentes_2019/01/07,8,6,14,89,10,68,8:49:0,poitou-charentes,2019/01/07
rh-ne-alpes_2019/01/07,4,1,17,83,10,82,8:51:0,rh-ne-alpes,2019/01/07
provence-alpes-c-te-d-azur_2019/01/07,12,8,16,59,10,1,9:8:0,provence-alpes-c-te-d-azur,2019/01/07
alsace_2019/01/08,7,5,24,86,8.25,89,8:31:0,alsace,2019/01/08
aquitaine_2019/01/08,9,6,10,97,3.5,87,9:0:0,aquitaine,2019/01/08
ardeche_2019/01/08,9,4,22,77,10,43,9:1:0,ardeche,2019/01/08
auvergne_2019/01/08,7,4,17,89,10,87,8:53:0,auvergne,2019/01/08
bourgogne_2019/01/08,7,4,15,92,7.5,91,8:41:0,bourgogne,2019/01/08
bretagne_2019/01/08,10,8,20,94,9,92,8:35:0,bretagne,2019/01/08
centre_2019/01/08,9,7,18,92,8,95,8:37:0,centre,2019/01/08
champagne-ardenne_2019/01/08,8,6,23,89,9.125,90,8:27:0,champagne-ardenne,2019/01/08
corse_2019/01/08,10,9,13,81,10,29,9:18:0,corse,2019/01/08
franche-comte_2019/01/08,4,2,19,96,8.75,93,8:43:0,franche-comte,2019/01/08
ile-de-re_2019/01/08,11,8,19,88,10,66,8:50:0,ile-de-re,2019/01/08
ile-de-france_2019/01/08,9,7,17,85,8,80,8:29:0,ile-de-france,2019/01/08
languedoc-roussillon_2019/01/08,13,7,34,64,10,21,9:7:0,languedoc-roussillon,2019/01/08
limousin_2019/01/08,5,3,9,98,3,93,8:53:0,limousin,2019/01/08
lorraine_2019/01/08,6,5,25,90,9,86,8:28:0,lorraine,2019/01/08
midi-pyrenees_2019/01/08,6,2,23,95,8.375,89,9:8:0,midi-pyrenees,2019/01/08
nord-pas-de-calais_2019/01/08,8,7,27,83,9.5,86,8:17:0,nord-pas-de-calais,2019/01/08
normandie_2019/01/08,10,8,23,83,9,98,8:27:0,normandie,2019/01/08
pays-de-la-loire_2019/01/08,10,8,18,93,8.625,72,8:42:0,pays-de-la-loire,2019/01/08
picardie_2019/01/08,9,5,23,85,8.625,88,8:20:0,picardie,2019/01/08
poitou-charentes_2019/01/08,11,8,19,88,10,66,8:51:0,poitou-charentes,2019/01/08
rh-ne-alpes_2019/01/08,5,2,5,92,5,85,8:53:0,rh-ne-alpes,2019/01/08
provence-alpes-c-te-d-azur_2019/01/08,13,7,54,66,10,11,9:10:0,provence-alpes-c-te-d-azur,2019/01/08
alsace_2019/01/09,4,3,20,80,7,90,8:34:0,alsace,2019/01/09
aquitaine_2019/01/09,7,4,12,93,8,42,9:1:0,aquitaine,2019/01/09
ardeche_2019/01/09,5,2,32,69,9,41,9:2:0,ardeche,2019/01/09
auvergne_2019/01/09,3,2,23,86,7.625,86,8:54:0,auvergne,2019/01/09
bourgogne_2019/01/09,4,3,27,84,9.375,66,8:44:0,bourgogne,2019/01/09
bretagne_2019/01/09,7,6,19,79,10,87,8:38:0,bretagne,2019/01/09
centre_2019/01/09,6,5,22,75,9.875,75,8:39:0,centre,2019/01/09
champagne-ardenne_2019/01/09,5,4,24,82,9.75,59,8:28:0,champagne-ardenne,2019/01/09
corse_2019/01/09,12,9,10,69,9.875,32,9:19:0,corse,2019/01/09
franche-comte_2019/01/09,2,1,13,96,7.125,74,8:44:0,franche-comte,2019/01/09
ile-de-re_2019/01/09,7,5,23,85,10,42,8:51:0,ile-de-re,2019/01/09
ile-de-france_2019/01/09,7,5,22,73,10,57,8:31:0,ile-de-france,2019/01/09
languedoc-roussillon_2019/01/09,10,7,34,57,10,16,9:9:0,languedoc-roussillon,2019/01/09
limousin_2019/01/09,4,2,13,94,5.875,70,8:54:0,limousin,2019/01/09
lorraine_2019/01/09,4,2,21,84,9.25,53,8:29:0,lorraine,2019/01/09
midi-pyrenees_2019/01/09,7,5,24,87,9.625,62,9:9:0,midi-pyrenees,2019/01/09
nord-pas-de-calais_2019/01/09,6,5,27,74,9.875,78,8:19:0,nord-pas-de-calais,2019/01/09
normandie_2019/01/09,7,6,25,72,9,86,8:28:0,normandie,2019/01/09
pays-de-la-loire_2019/01/09,7,5,18,83,9,66,8:44:0,pays-de-la-loire,2019/01/09
picardie_2019/01/09,6,2,26,81,9.875,65,8:22:0,picardie,2019/01/09
poitou-charentes_2019/01/09,7,5,21,85,10,42,8:52:0,poitou-charentes,2019/01/09
rh-ne-alpes_2019/01/09,4,2,23,85,9,82,8:54:0,rh-ne-alpes,2019/01/09
provence-alpes-c-te-d-azur_2019/01/09,10,8,58,55,10,1,9:11:0,provence-alpes-c-te-d-azur,2019/01/09
alsace_2019/01/10,2,0,14,83,8.625,78,8:35:0,alsace,2019/01/10
aquitaine_2019/01/10,5,1,14,91,10,26,9:2:0,aquitaine,2019/01/10
ardeche_2019/01/10,2,0,32,69,9.625,50,9:3:0,ardeche,2019/01/10
auvergne_2019/01/10,1,-2,16,81,7.5,86,8:56:0,auvergne,2019/01/10
bourgogne_2019/01/10,3,0,18,82,10,47,8:45:0,bourgogne,2019/01/10
bretagne_2019/01/10,7,2,14,91,10,46,8:39:0,bretagne,2019/01/10
centre_2019/01/10,4,1,15,81,10,35,8:40:0,centre,2019/01/10
champagne-ardenne_2019/01/10,4,0,15,86,10,53,8:29:0,champagne-ardenne,2019/01/10
corse_2019/01/10,10,5,8,54,10,43,9:21:0,corse,2019/01/10
franche-comte_2019/01/10,2,-2,12,92,6,70,8:45:0,franche-comte,2019/01/10
ile-de-re_2019/01/10,7,3,22,82,10,17,8:53:0,ile-de-re,2019/01/10
ile-de-france_2019/01/10,5,2,13,73,10,41,8:33:0,ile-de-france,2019/01/10
languedoc-roussillon_2019/01/10,8,5,34,54,10,6,9:10:0,languedoc-roussillon,2019/01/10
limousin_2019/01/10,2,-1,14,85,9.625,71,8:55:0,limousin,2019/01/10
lorraine_2019/01/10,2,0,14,80,10,47,8:31:0,lorraine,2019/01/10
midi-pyrenees_2019/01/10,4,0,22,90,10,47,9:11:0,midi-pyrenees,2019/01/10
nord-pas-de-calais_2019/01/10,5,2,9,79,8.375,64,8:21:0,nord-pas-de-calais,2019/01/10
normandie_2019/01/10,6,5,14,82,10,86,8:30:0,normandie,2019/01/10
pays-de-la-loire_2019/01/10,7,1,14,93,8,34,8:46:0,pays-de-la-loire,2019/01/10
picardie_2019/01/10,5,0,10,94,9.375,65,8:23:0,picardie,2019/01/10
poitou-charentes_2019/01/10,7,3,22,82,10,17,8:53:0,poitou-charentes,2019/01/10
rh-ne-alpes_2019/01/10,3,0,23,79,8.375,76,8:55:0,rh-ne-alpes,2019/01/10
provence-alpes-c-te-d-azur_2019/01/10,8,6,18,48,10,2,9:12:0,provence-alpes-c-te-d-azur,2019/01/10
alsace_2019/01/11,2,0,10,78,6.625,78,8:36:0,alsace,2019/01/11
aquitaine_2019/01/11,7,1,7,87,10,69,9:4:0,aquitaine,2019/01/11
ardeche_2019/01/11,3,-1,24,67,10,27,9:5:0,ardeche,2019/01/11
auvergne_2019/01/11,2,-3,9,90,8.125,63,8:57:0,auvergne,2019/01/11
bourgogne_2019/01/11,2,-1,9,74,9,71,8:46:0,bourgogne,2019/01/11
bretagne_2019/01/11,9,6,13,95,8,90,8:40:0,bretagne,2019/01/11
centre_2019/01/11,5,2,9,93,6.25,89,8:42:0,centre,2019/01/11
champagne-ardenne_2019/01/11,6,2,12,95,7.375,99,8:32:0,champagne-ardenne,2019/01/11
corse_2019/01/11,10,7,8,50,10,29,9:22:0,corse,2019/01/11
franche-comte_2019/01/11,1,-2,5,80,6.375,68,8:47:0,franche-comte,2019/01/11
ile-de-re_2019/01/11,6,3,10,86,10,82,8:55:0,ile-de-re,2019/01/11
ile-de-france_2019/01/11,7,4,9,95,6.375,92,8:35:0,ile-de-france,2019/01/11
languedoc-roussillon_2019/01/11,8,4,26,49,10,8,9:11:0,languedoc-roussillon,2019/01/11
limousin_2019/01/11,4,-2,8,89,5.25,63,8:58:0,limousin,2019/01/11
lorraine_2019/01/11,1,0,14,92,8,90,8:32:0,lorraine,2019/01/11
midi-pyrenees_2019/01/11,4,0,21,82,10,27,9:12:0,midi-pyrenees,2019/01/11
nord-pas-de-calais_2019/01/11,8,6,18,96,4.875,100,8:22:0,nord-pas-de-calais,2019/01/11
normandie_2019/01/11,9,8,14,93,8,100,8:32:0,normandie,2019/01/11
pays-de-la-loire_2019/01/11,10,4,10,91,10,73,8:47:0,pays-de-la-loire,2019/01/11
picardie_2019/01/11,9,6,15,97,5.625,99,8:26:0,picardie,2019/01/11
poitou-charentes_2019/01/11,6,3,10,84,10,82,8:55:0,poitou-charentes,2019/01/11
rh-ne-alpes_2019/01/11,3,-1,15,81,10,63,8:57:0,rh-ne-alpes,2019/01/11
provence-alpes-c-te-d-azur_2019/01/11,9,5,16,51,10,4,9:14:0,provence-alpes-c-te-d-azur,2019/01/11
alsace_2019/01/12,5,2,15,92,7.25,99,8:39:0,alsace,2019/01/12
aquitaine_2019/01/12,9,5,5,94,8,80,9:6:0,aquitaine,2019/01/12
ardeche_2019/01/12,6,4,28,76,10,51,9:6:0,ardeche,2019/01/12
auvergne_2019/01/12,4,2,8,93,6.375,85,9:0:0,auvergne,2019/01/12
bourgogne_2019/01/12,5,3,10,93,6.5,97,8:48:0,bourgogne,2019/01/12
bretagne_2019/01/12,10,5,16,91,9,82,8:42:0,bretagne,2019/01/12
centre_2019/01/12,7,4,17,92,5.625,93,8:44:0,centre,2019/01/12
champagne-ardenne_2019/01/12,6,4,25,95,5.25,92,8:33:0,champagne-ardenne,2019/01/12
corse_2019/01/12,10,7,7,50,10,4,9:23:0,corse,2019/01/12
franche-comte_2019/01/12,4,1,10,90,8.125,99,8:49:0,franche-comte,2019/01/12
ile-de-re_2019/01/12,8,5,15,90,10,63,8:56:0,ile-de-re,2019/01/12
ile-de-france_2019/01/12,7,6,18,92,6.875,89,8:36:0,ile-de-france,2019/01/12
languedoc-roussillon_2019/01/12,12,7,21,64,10,14,9:12:0,languedoc-roussillon,2019/01/12
limousin_2019/01/12,4,3,7,97,3.125,96,8:59:0,limousin,2019/01/12
lorraine_2019/01/12,4,2,24,96,6.375,99,8:35:0,lorraine,2019/01/12
midi-pyrenees_2019/01/12,6,3,14,80,10,94,9:13:0,midi-pyrenees,2019/01/12
nord-pas-de-calais_2019/01/12,9,6,24,91,8.5,88,8:25:0,nord-pas-de-calais,2019/01/12
normandie_2019/01/12,10,7,24,90,9,92,8:34:0,normandie,2019/01/12
pays-de-la-loire_2019/01/12,9,4,12,95,7,70,8:49:0,pays-de-la-loire,2019/01/12
picardie_2019/01/12,9,6,26,91,7.875,94,8:27:0,picardie,2019/01/12
poitou-charentes_2019/01/12,8,5,11,90,10,63,8:56:0,poitou-charentes,2019/01/12
rh-ne-alpes_2019/01/12,5,3,14,89,10,95,8:58:0,rh-ne-alpes,2019/01/12
provence-alpes-c-te-d-azur_2019/01/12,10,6,28,63,10,9,9:16:0,provence-alpes-c-te-d-azur,2019/01/12
alsace_2019/01/13,8,5,22,91,6.75,98,8:41:0,alsace,2019/01/13
aquitaine_2019/01/13,10,9,10,95,9,96,9:8:0,aquitaine,2019/01/13
ardeche_2019/01/13,10,7,22,80,10,64,9:8:0,ardeche,2019/01/13
auvergne_2019/01/13,9,7,17,87,7,96,9:1:0,auvergne,2019/01/13
bourgogne_2019/01/13,8,6,15,94,6.625,100,8:50:0,bourgogne,2019/01/13
bretagne_2019/01/13,10,9,20,94,10,95,8:44:0,bretagne,2019/01/13
centre_2019/01/13,10,8,22,92,3.875,100,8:46:0,centre,2019/01/13
champagne-ardenne_2019/01/13,10,9,29,91,7.625,100,8:35:0,champagne-ardenne,2019/01/13
corse_2019/01/13,14,10,8,66,10,20,9:24:0,corse,2019/01/13
franche-comte_2019/01/13,6,4,20,97,6.125,100,8:51:0,franche-comte,2019/01/13
ile-de-re_2019/01/13,11,10,24,93,10,91,8:58:0,ile-de-re,2019/01/13
ile-de-france_2019/01/13,10,10,25,86,5.625,100,8:39:0,ile-de-france,2019/01/13
languedoc-roussillon_2019/01/13,14,12,30,65,10,18,9:14:0,languedoc-roussillon,2019/01/13
limousin_2019/01/13,7,5,11,98,1.375,100,9:1:0,limousin,2019/01/13
lorraine_2019/01/13,8,7,31,94,7.375,100,8:36:0,lorraine,2019/01/13
midi-pyrenees_2019/01/13,9,7,27,89,9,100,9:16:0,midi-pyrenees,2019/01/13
nord-pas-de-calais_2019/01/13,10,9,33,88,7,97,8:27:0,nord-pas-de-calais,2019/01/13
normandie_2019/01/13,10,10,30,90,9.375,100,8:36:0,normandie,2019/01/13
pays-de-la-loire_2019/01/13,10,8,19,96,7.875,90,8:50:0,pays-de-la-loire,2019/01/13
picardie_2019/01/13,10,4,34,89,7,97,8:29:0,picardie,2019/01/13
poitou-charentes_2019/01/13,11,10,23,93,10,91,8:59:0,poitou-charentes,2019/01/13
rh-ne-alpes_2019/01/13,7,5,4,94,7.25,100,9:0:0,rh-ne-alpes,2019/01/13
provence-alpes-c-te-d-azur_2019/01/13,14,10,51,65,10,13,9:17:0,provence-alpes-c-te-d-azur,2019/01/13
